"","date","GSPC.Adjusted"
"3964","2005-09-19",1231.02002
"3965","2005-09-20",1221.339966
"3966","2005-09-21",1210.199951
"3967","2005-09-22",1214.619995
"3968","2005-09-23",1215.290039
"3969","2005-09-26",1215.630005
"3970","2005-09-27",1215.660034
"3971","2005-09-28",1216.890015
"3972","2005-09-29",1227.680054
"3973","2005-09-30",1228.810059
"3974","2005-10-03",1226.699951
"3975","2005-10-04",1214.469971
"3976","2005-10-05",1196.390015
"3977","2005-10-06",1191.48999
"3978","2005-10-07",1195.900024
"3979","2005-10-10",1187.329956
"3980","2005-10-11",1184.869995
"3981","2005-10-12",1177.680054
"3982","2005-10-13",1176.839966
"3983","2005-10-14",1186.569946
"3984","2005-10-17",1190.099976
"3985","2005-10-18",1178.140015
"3986","2005-10-19",1195.76001
"3987","2005-10-20",1177.800049
"3988","2005-10-21",1179.589966
"3989","2005-10-24",1199.380005
"3990","2005-10-25",1196.540039
"3991","2005-10-26",1191.380005
"3992","2005-10-27",1178.900024
"3993","2005-10-28",1198.410034
"3994","2005-10-31",1207.01001
"3995","2005-11-01",1202.76001
"3996","2005-11-02",1214.76001
"3997","2005-11-03",1219.939941
"3998","2005-11-04",1220.140015
"3999","2005-11-07",1222.810059
"4000","2005-11-08",1218.589966
"4001","2005-11-09",1220.650024
"4002","2005-11-10",1230.959961
"4003","2005-11-11",1234.719971
"4004","2005-11-14",1233.76001
"4005","2005-11-15",1229.01001
"4006","2005-11-16",1231.209961
"4007","2005-11-17",1242.800049
"4008","2005-11-18",1248.27002
"4009","2005-11-21",1254.849976
"4010","2005-11-22",1261.22998
"4011","2005-11-23",1265.609985
"4012","2005-11-25",1268.25
"4013","2005-11-28",1257.459961
"4014","2005-11-29",1257.47998
"4015","2005-11-30",1249.47998
"4016","2005-12-01",1264.670044
"4017","2005-12-02",1265.079956
"4018","2005-12-05",1262.089966
"4019","2005-12-06",1263.699951
"4020","2005-12-07",1257.369995
"4021","2005-12-08",1255.839966
"4022","2005-12-09",1259.369995
"4023","2005-12-12",1260.430054
"4024","2005-12-13",1267.430054
"4025","2005-12-14",1272.73999
"4026","2005-12-15",1270.939941
"4027","2005-12-16",1267.319946
"4028","2005-12-19",1259.920044
"4029","2005-12-20",1259.619995
"4030","2005-12-21",1262.790039
"4031","2005-12-22",1268.119995
"4032","2005-12-23",1268.660034
"4033","2005-12-27",1256.540039
"4034","2005-12-28",1258.170044
"4035","2005-12-29",1254.420044
"4036","2005-12-30",1248.290039
"4037","2006-01-03",1268.800049
"4038","2006-01-04",1273.459961
"4039","2006-01-05",1273.47998
"4040","2006-01-06",1285.449951
"4041","2006-01-09",1290.150024
"4042","2006-01-10",1289.689941
"4043","2006-01-11",1294.180054
"4044","2006-01-12",1286.060059
"4045","2006-01-13",1287.609985
"4046","2006-01-17",1282.930054
"4047","2006-01-18",1277.930054
"4048","2006-01-19",1285.040039
"4049","2006-01-20",1261.48999
"4050","2006-01-23",1263.819946
"4051","2006-01-24",1266.859985
"4052","2006-01-25",1264.680054
"4053","2006-01-26",1273.829956
"4054","2006-01-27",1283.719971
"4055","2006-01-30",1285.189941
"4056","2006-01-31",1280.079956
"4057","2006-02-01",1282.459961
"4058","2006-02-02",1270.839966
"4059","2006-02-03",1264.030029
"4060","2006-02-06",1265.02002
"4061","2006-02-07",1254.780029
"4062","2006-02-08",1265.650024
"4063","2006-02-09",1263.780029
"4064","2006-02-10",1266.98999
"4065","2006-02-13",1262.859985
"4066","2006-02-14",1275.530029
"4067","2006-02-15",1280
"4068","2006-02-16",1289.380005
"4069","2006-02-17",1287.23999
"4070","2006-02-21",1283.030029
"4071","2006-02-22",1292.670044
"4072","2006-02-23",1287.790039
"4073","2006-02-24",1289.430054
"4074","2006-02-27",1294.119995
"4075","2006-02-28",1280.660034
"4076","2006-03-01",1291.23999
"4077","2006-03-02",1289.140015
"4078","2006-03-03",1287.22998
"4079","2006-03-06",1278.26001
"4080","2006-03-07",1275.880005
"4081","2006-03-08",1278.469971
"4082","2006-03-09",1272.22998
"4083","2006-03-10",1281.420044
"4084","2006-03-13",1284.130005
"4085","2006-03-14",1297.47998
"4086","2006-03-15",1303.02002
"4087","2006-03-16",1305.329956
"4088","2006-03-17",1307.25
"4089","2006-03-20",1305.079956
"4090","2006-03-21",1297.22998
"4091","2006-03-22",1305.040039
"4092","2006-03-23",1301.670044
"4093","2006-03-24",1302.949951
"4094","2006-03-27",1301.609985
"4095","2006-03-28",1293.22998
"4096","2006-03-29",1302.890015
"4097","2006-03-30",1300.25
"4098","2006-03-31",1294.869995
"4099","2006-04-03",1297.810059
"4100","2006-04-04",1305.930054
"4101","2006-04-05",1311.560059
"4102","2006-04-06",1309.040039
"4103","2006-04-07",1295.5
"4104","2006-04-10",1296.619995
"4105","2006-04-11",1286.569946
"4106","2006-04-12",1288.119995
"4107","2006-04-13",1289.119995
"4108","2006-04-17",1285.329956
"4109","2006-04-18",1307.280029
"4110","2006-04-19",1309.930054
"4111","2006-04-20",1311.459961
"4112","2006-04-21",1311.280029
"4113","2006-04-24",1308.109985
"4114","2006-04-25",1301.73999
"4115","2006-04-26",1305.410034
"4116","2006-04-27",1309.719971
"4117","2006-04-28",1310.609985
"4118","2006-05-01",1305.189941
"4119","2006-05-02",1313.209961
"4120","2006-05-03",1308.119995
"4121","2006-05-04",1312.25
"4122","2006-05-05",1325.76001
"4123","2006-05-08",1324.660034
"4124","2006-05-09",1325.140015
"4125","2006-05-10",1322.849976
"4126","2006-05-11",1305.920044
"4127","2006-05-12",1291.23999
"4128","2006-05-15",1294.5
"4129","2006-05-16",1292.079956
"4130","2006-05-17",1270.319946
"4131","2006-05-18",1261.810059
"4132","2006-05-19",1267.030029
"4133","2006-05-22",1262.069946
"4134","2006-05-23",1256.579956
"4135","2006-05-24",1258.569946
"4136","2006-05-25",1272.880005
"4137","2006-05-26",1280.160034
"4138","2006-05-30",1259.869995
"4139","2006-05-31",1270.089966
"4140","2006-06-01",1285.709961
"4141","2006-06-02",1288.219971
"4142","2006-06-05",1265.290039
"4143","2006-06-06",1263.849976
"4144","2006-06-07",1256.150024
"4145","2006-06-08",1257.930054
"4146","2006-06-09",1252.300049
"4147","2006-06-12",1237.439941
"4148","2006-06-13",1223.689941
"4149","2006-06-14",1230.040039
"4150","2006-06-15",1256.160034
"4151","2006-06-16",1251.540039
"4152","2006-06-19",1240.130005
"4153","2006-06-20",1240.119995
"4154","2006-06-21",1252.199951
"4155","2006-06-22",1245.599976
"4156","2006-06-23",1244.5
"4157","2006-06-26",1250.560059
"4158","2006-06-27",1239.199951
"4159","2006-06-28",1246
"4160","2006-06-29",1272.869995
"4161","2006-06-30",1270.199951
"4162","2006-07-03",1280.189941
"4163","2006-07-05",1270.910034
"4164","2006-07-06",1274.079956
"4165","2006-07-07",1265.47998
"4166","2006-07-10",1267.339966
"4167","2006-07-11",1272.430054
"4168","2006-07-12",1258.599976
"4169","2006-07-13",1242.280029
"4170","2006-07-14",1236.199951
"4171","2006-07-17",1234.48999
"4172","2006-07-18",1236.859985
"4173","2006-07-19",1259.810059
"4174","2006-07-20",1249.130005
"4175","2006-07-21",1240.290039
"4176","2006-07-24",1260.910034
"4177","2006-07-25",1268.880005
"4178","2006-07-26",1268.400024
"4179","2006-07-27",1263.199951
"4180","2006-07-28",1278.550049
"4181","2006-07-31",1276.660034
"4182","2006-08-01",1270.920044
"4183","2006-08-02",1277.410034
"4184","2006-08-03",1280.27002
"4185","2006-08-04",1279.359985
"4186","2006-08-07",1275.77002
"4187","2006-08-08",1271.47998
"4188","2006-08-09",1265.949951
"4189","2006-08-10",1271.810059
"4190","2006-08-11",1266.73999
"4191","2006-08-14",1268.209961
"4192","2006-08-15",1285.579956
"4193","2006-08-16",1295.430054
"4194","2006-08-17",1297.47998
"4195","2006-08-18",1302.300049
"4196","2006-08-21",1297.52002
"4197","2006-08-22",1298.819946
"4198","2006-08-23",1292.98999
"4199","2006-08-24",1296.060059
"4200","2006-08-25",1295.089966
"4201","2006-08-28",1301.780029
"4202","2006-08-29",1304.280029
"4203","2006-08-30",1305.369995
"4204","2006-08-31",1303.819946
"4205","2006-09-01",1311.01001
"4206","2006-09-05",1313.25
"4207","2006-09-06",1300.26001
"4208","2006-09-07",1294.02002
"4209","2006-09-08",1298.920044
"4210","2006-09-11",1299.540039
"4211","2006-09-12",1313
"4212","2006-09-13",1318.069946
"4213","2006-09-14",1316.280029
"4214","2006-09-15",1319.660034
"4215","2006-09-18",1321.180054
"4216","2006-09-19",1317.640015
"4217","2006-09-20",1325.180054
"4218","2006-09-21",1318.030029
"4219","2006-09-22",1314.780029
"4220","2006-09-25",1326.369995
"4221","2006-09-26",1336.349976
"4222","2006-09-27",1336.589966
"4223","2006-09-28",1338.880005
"4224","2006-09-29",1335.849976
"4225","2006-10-02",1331.319946
"4226","2006-10-03",1334.109985
"4227","2006-10-04",1350.199951
"4228","2006-10-05",1353.219971
"4229","2006-10-06",1349.589966
"4230","2006-10-09",1350.660034
"4231","2006-10-10",1353.420044
"4232","2006-10-11",1349.949951
"4233","2006-10-12",1362.829956
"4234","2006-10-13",1365.619995
"4235","2006-10-16",1369.060059
"4236","2006-10-17",1364.050049
"4237","2006-10-18",1365.800049
"4238","2006-10-19",1366.959961
"4239","2006-10-20",1368.599976
"4240","2006-10-23",1377.02002
"4241","2006-10-24",1377.380005
"4242","2006-10-25",1382.219971
"4243","2006-10-26",1389.079956
"4244","2006-10-27",1377.339966
"4245","2006-10-30",1377.930054
"4246","2006-10-31",1377.939941
"4247","2006-11-01",1367.810059
"4248","2006-11-02",1367.339966
"4249","2006-11-03",1364.300049
"4250","2006-11-06",1379.780029
"4251","2006-11-07",1382.839966
"4252","2006-11-08",1385.719971
"4253","2006-11-09",1378.329956
"4254","2006-11-10",1380.900024
"4255","2006-11-13",1384.420044
"4256","2006-11-14",1393.219971
"4257","2006-11-15",1396.569946
"4258","2006-11-16",1399.76001
"4259","2006-11-17",1401.199951
"4260","2006-11-20",1400.5
"4261","2006-11-21",1402.810059
"4262","2006-11-22",1406.089966
"4263","2006-11-24",1400.949951
"4264","2006-11-27",1381.959961
"4265","2006-11-28",1386.719971
"4266","2006-11-29",1399.47998
"4267","2006-11-30",1400.630005
"4268","2006-12-01",1396.709961
"4269","2006-12-04",1409.119995
"4270","2006-12-05",1414.76001
"4271","2006-12-06",1412.900024
"4272","2006-12-07",1407.290039
"4273","2006-12-08",1409.839966
"4274","2006-12-11",1413.040039
"4275","2006-12-12",1411.560059
"4276","2006-12-13",1413.209961
"4277","2006-12-14",1425.48999
"4278","2006-12-15",1427.089966
"4279","2006-12-18",1422.47998
"4280","2006-12-19",1425.550049
"4281","2006-12-20",1423.530029
"4282","2006-12-21",1418.300049
"4283","2006-12-22",1410.76001
"4284","2006-12-26",1416.900024
"4285","2006-12-27",1426.839966
"4286","2006-12-28",1424.72998
"4287","2006-12-29",1418.300049
"4288","2007-01-03",1416.599976
"4289","2007-01-04",1418.339966
"4290","2007-01-05",1409.709961
"4291","2007-01-08",1412.839966
"4292","2007-01-09",1412.109985
"4293","2007-01-10",1414.849976
"4294","2007-01-11",1423.819946
"4295","2007-01-12",1430.72998
"4296","2007-01-16",1431.900024
"4297","2007-01-17",1430.619995
"4298","2007-01-18",1426.369995
"4299","2007-01-19",1430.5
"4300","2007-01-22",1422.949951
"4301","2007-01-23",1427.98999
"4302","2007-01-24",1440.130005
"4303","2007-01-25",1423.900024
"4304","2007-01-26",1422.180054
"4305","2007-01-29",1420.619995
"4306","2007-01-30",1428.819946
"4307","2007-01-31",1438.23999
"4308","2007-02-01",1445.939941
"4309","2007-02-02",1448.390015
"4310","2007-02-05",1446.98999
"4311","2007-02-06",1448
"4312","2007-02-07",1450.02002
"4313","2007-02-08",1448.310059
"4314","2007-02-09",1438.060059
"4315","2007-02-12",1433.369995
"4316","2007-02-13",1444.26001
"4317","2007-02-14",1455.300049
"4318","2007-02-15",1456.810059
"4319","2007-02-16",1455.540039
"4320","2007-02-20",1459.680054
"4321","2007-02-21",1457.630005
"4322","2007-02-22",1456.380005
"4323","2007-02-23",1451.189941
"4324","2007-02-26",1449.369995
"4325","2007-02-27",1399.040039
"4326","2007-02-28",1406.819946
"4327","2007-03-01",1403.170044
"4328","2007-03-02",1387.170044
"4329","2007-03-05",1374.119995
"4330","2007-03-06",1395.410034
"4331","2007-03-07",1391.969971
"4332","2007-03-08",1401.890015
"4333","2007-03-09",1402.839966
"4334","2007-03-12",1406.599976
"4335","2007-03-13",1377.949951
"4336","2007-03-14",1387.170044
"4337","2007-03-15",1392.280029
"4338","2007-03-16",1386.949951
"4339","2007-03-19",1402.060059
"4340","2007-03-20",1410.939941
"4341","2007-03-21",1435.040039
"4342","2007-03-22",1434.540039
"4343","2007-03-23",1436.109985
"4344","2007-03-26",1437.5
"4345","2007-03-27",1428.609985
"4346","2007-03-28",1417.22998
"4347","2007-03-29",1422.530029
"4348","2007-03-30",1420.859985
"4349","2007-04-02",1424.550049
"4350","2007-04-03",1437.77002
"4351","2007-04-04",1439.369995
"4352","2007-04-05",1443.76001
"4353","2007-04-09",1444.609985
"4354","2007-04-10",1448.390015
"4355","2007-04-11",1438.869995
"4356","2007-04-12",1447.800049
"4357","2007-04-13",1452.849976
"4358","2007-04-16",1468.329956
"4359","2007-04-17",1471.47998
"4360","2007-04-18",1472.5
"4361","2007-04-19",1470.72998
"4362","2007-04-20",1484.349976
"4363","2007-04-23",1480.930054
"4364","2007-04-24",1480.410034
"4365","2007-04-25",1495.420044
"4366","2007-04-26",1494.25
"4367","2007-04-27",1494.069946
"4368","2007-04-30",1482.369995
"4369","2007-05-01",1486.300049
"4370","2007-05-02",1495.920044
"4371","2007-05-03",1502.390015
"4372","2007-05-04",1505.619995
"4373","2007-05-07",1509.47998
"4374","2007-05-08",1507.719971
"4375","2007-05-09",1512.579956
"4376","2007-05-10",1491.469971
"4377","2007-05-11",1505.849976
"4378","2007-05-14",1503.150024
"4379","2007-05-15",1501.189941
"4380","2007-05-16",1514.140015
"4381","2007-05-17",1512.75
"4382","2007-05-18",1522.75
"4383","2007-05-21",1525.099976
"4384","2007-05-22",1524.119995
"4385","2007-05-23",1522.280029
"4386","2007-05-24",1507.51001
"4387","2007-05-25",1515.72998
"4388","2007-05-29",1518.109985
"4389","2007-05-30",1530.22998
"4390","2007-05-31",1530.619995
"4391","2007-06-01",1536.339966
"4392","2007-06-04",1539.180054
"4393","2007-06-05",1530.949951
"4394","2007-06-06",1517.380005
"4395","2007-06-07",1490.719971
"4396","2007-06-08",1507.670044
"4397","2007-06-11",1509.119995
"4398","2007-06-12",1493
"4399","2007-06-13",1515.670044
"4400","2007-06-14",1522.969971
"4401","2007-06-15",1532.910034
"4402","2007-06-18",1531.050049
"4403","2007-06-19",1533.699951
"4404","2007-06-20",1512.839966
"4405","2007-06-21",1522.189941
"4406","2007-06-22",1502.560059
"4407","2007-06-25",1497.73999
"4408","2007-06-26",1492.890015
"4409","2007-06-27",1506.339966
"4410","2007-06-28",1505.709961
"4411","2007-06-29",1503.349976
"4412","2007-07-02",1519.430054
"4413","2007-07-03",1524.869995
"4414","2007-07-05",1525.400024
"4415","2007-07-06",1530.439941
"4416","2007-07-09",1531.849976
"4417","2007-07-10",1510.119995
"4418","2007-07-11",1518.76001
"4419","2007-07-12",1547.699951
"4420","2007-07-13",1552.5
"4421","2007-07-16",1549.52002
"4422","2007-07-17",1549.369995
"4423","2007-07-18",1546.170044
"4424","2007-07-19",1553.079956
"4425","2007-07-20",1534.099976
"4426","2007-07-23",1541.569946
"4427","2007-07-24",1511.040039
"4428","2007-07-25",1518.089966
"4429","2007-07-26",1482.660034
"4430","2007-07-27",1458.949951
"4431","2007-07-30",1473.910034
"4432","2007-07-31",1455.27002
"4433","2007-08-01",1465.810059
"4434","2007-08-02",1472.199951
"4435","2007-08-03",1433.060059
"4436","2007-08-06",1467.670044
"4437","2007-08-07",1476.709961
"4438","2007-08-08",1497.48999
"4439","2007-08-09",1453.089966
"4440","2007-08-10",1453.640015
"4441","2007-08-13",1452.920044
"4442","2007-08-14",1426.540039
"4443","2007-08-15",1406.699951
"4444","2007-08-16",1411.27002
"4445","2007-08-17",1445.939941
"4446","2007-08-20",1445.550049
"4447","2007-08-21",1447.119995
"4448","2007-08-22",1464.069946
"4449","2007-08-23",1462.5
"4450","2007-08-24",1479.369995
"4451","2007-08-27",1466.790039
"4452","2007-08-28",1432.359985
"4453","2007-08-29",1463.76001
"4454","2007-08-30",1457.640015
"4455","2007-08-31",1473.98999
"4456","2007-09-04",1489.420044
"4457","2007-09-05",1472.290039
"4458","2007-09-06",1478.550049
"4459","2007-09-07",1453.550049
"4460","2007-09-10",1451.699951
"4461","2007-09-11",1471.48999
"4462","2007-09-12",1471.560059
"4463","2007-09-13",1483.949951
"4464","2007-09-14",1484.25
"4465","2007-09-17",1476.650024
"4466","2007-09-18",1519.780029
"4467","2007-09-19",1529.030029
"4468","2007-09-20",1518.75
"4469","2007-09-21",1525.75
"4470","2007-09-24",1517.72998
"4471","2007-09-25",1517.209961
"4472","2007-09-26",1525.420044
"4473","2007-09-27",1531.380005
"4474","2007-09-28",1526.75
"4475","2007-10-01",1547.040039
"4476","2007-10-02",1546.630005
"4477","2007-10-03",1539.589966
"4478","2007-10-04",1542.839966
"4479","2007-10-05",1557.589966
"4480","2007-10-08",1552.579956
"4481","2007-10-09",1565.150024
"4482","2007-10-10",1562.469971
"4483","2007-10-11",1554.410034
"4484","2007-10-12",1561.800049
"4485","2007-10-15",1548.709961
"4486","2007-10-16",1538.530029
"4487","2007-10-17",1541.23999
"4488","2007-10-18",1540.079956
"4489","2007-10-19",1500.630005
"4490","2007-10-22",1506.329956
"4491","2007-10-23",1519.589966
"4492","2007-10-24",1515.880005
"4493","2007-10-25",1514.400024
"4494","2007-10-26",1535.280029
"4495","2007-10-29",1540.97998
"4496","2007-10-30",1531.02002
"4497","2007-10-31",1549.380005
"4498","2007-11-01",1508.439941
"4499","2007-11-02",1509.650024
"4500","2007-11-05",1502.170044
"4501","2007-11-06",1520.27002
"4502","2007-11-07",1475.619995
"4503","2007-11-08",1474.77002
"4504","2007-11-09",1453.699951
"4505","2007-11-12",1439.180054
"4506","2007-11-13",1481.050049
"4507","2007-11-14",1470.579956
"4508","2007-11-15",1451.150024
"4509","2007-11-16",1458.73999
"4510","2007-11-19",1433.27002
"4511","2007-11-20",1439.699951
"4512","2007-11-21",1416.77002
"4513","2007-11-23",1440.699951
"4514","2007-11-26",1407.219971
"4515","2007-11-27",1428.22998
"4516","2007-11-28",1469.02002
"4517","2007-11-29",1469.719971
"4518","2007-11-30",1481.140015
"4519","2007-12-03",1472.420044
"4520","2007-12-04",1462.790039
"4521","2007-12-05",1485.01001
"4522","2007-12-06",1507.339966
"4523","2007-12-07",1504.660034
"4524","2007-12-10",1515.959961
"4525","2007-12-11",1477.650024
"4526","2007-12-12",1486.589966
"4527","2007-12-13",1488.410034
"4528","2007-12-14",1467.949951
"4529","2007-12-17",1445.900024
"4530","2007-12-18",1454.97998
"4531","2007-12-19",1453
"4532","2007-12-20",1460.119995
"4533","2007-12-21",1484.459961
"4534","2007-12-24",1496.449951
"4535","2007-12-26",1497.660034
"4536","2007-12-27",1476.27002
"4537","2007-12-28",1478.48999
"4538","2007-12-31",1468.359985
"4539","2008-01-02",1447.160034
"4540","2008-01-03",1447.160034
"4541","2008-01-04",1411.630005
"4542","2008-01-07",1416.180054
"4543","2008-01-08",1390.189941
"4544","2008-01-09",1409.130005
"4545","2008-01-10",1420.329956
"4546","2008-01-11",1401.02002
"4547","2008-01-14",1416.25
"4548","2008-01-15",1380.949951
"4549","2008-01-16",1373.199951
"4550","2008-01-17",1333.25
"4551","2008-01-18",1325.189941
"4552","2008-01-22",1310.5
"4553","2008-01-23",1338.599976
"4554","2008-01-24",1352.069946
"4555","2008-01-25",1330.609985
"4556","2008-01-28",1353.959961
"4557","2008-01-29",1362.300049
"4558","2008-01-30",1355.810059
"4559","2008-01-31",1378.550049
"4560","2008-02-01",1395.420044
"4561","2008-02-04",1380.819946
"4562","2008-02-05",1336.640015
"4563","2008-02-06",1326.449951
"4564","2008-02-07",1336.910034
"4565","2008-02-08",1331.290039
"4566","2008-02-11",1339.130005
"4567","2008-02-12",1348.859985
"4568","2008-02-13",1367.209961
"4569","2008-02-14",1348.859985
"4570","2008-02-15",1349.98999
"4571","2008-02-19",1348.780029
"4572","2008-02-20",1360.030029
"4573","2008-02-21",1342.530029
"4574","2008-02-22",1353.109985
"4575","2008-02-25",1371.800049
"4576","2008-02-26",1381.290039
"4577","2008-02-27",1380.02002
"4578","2008-02-28",1367.680054
"4579","2008-02-29",1330.630005
"4580","2008-03-03",1331.339966
"4581","2008-03-04",1326.75
"4582","2008-03-05",1333.699951
"4583","2008-03-06",1304.339966
"4584","2008-03-07",1293.369995
"4585","2008-03-10",1273.369995
"4586","2008-03-11",1320.650024
"4587","2008-03-12",1308.77002
"4588","2008-03-13",1315.47998
"4589","2008-03-14",1288.140015
"4590","2008-03-17",1276.599976
"4591","2008-03-18",1330.73999
"4592","2008-03-19",1298.420044
"4593","2008-03-20",1329.51001
"4594","2008-03-24",1349.880005
"4595","2008-03-25",1352.98999
"4596","2008-03-26",1341.130005
"4597","2008-03-27",1325.76001
"4598","2008-03-28",1315.219971
"4599","2008-03-31",1322.699951
"4600","2008-04-01",1370.180054
"4601","2008-04-02",1367.530029
"4602","2008-04-03",1369.310059
"4603","2008-04-04",1370.400024
"4604","2008-04-07",1372.540039
"4605","2008-04-08",1365.540039
"4606","2008-04-09",1354.48999
"4607","2008-04-10",1360.550049
"4608","2008-04-11",1332.829956
"4609","2008-04-14",1328.319946
"4610","2008-04-15",1334.430054
"4611","2008-04-16",1364.709961
"4612","2008-04-17",1365.560059
"4613","2008-04-18",1390.329956
"4614","2008-04-21",1388.170044
"4615","2008-04-22",1375.939941
"4616","2008-04-23",1379.930054
"4617","2008-04-24",1388.819946
"4618","2008-04-25",1397.839966
"4619","2008-04-28",1396.369995
"4620","2008-04-29",1390.939941
"4621","2008-04-30",1385.589966
"4622","2008-05-01",1409.339966
"4623","2008-05-02",1413.900024
"4624","2008-05-05",1407.48999
"4625","2008-05-06",1418.26001
"4626","2008-05-07",1392.569946
"4627","2008-05-08",1397.680054
"4628","2008-05-09",1388.280029
"4629","2008-05-12",1403.579956
"4630","2008-05-13",1403.040039
"4631","2008-05-14",1408.660034
"4632","2008-05-15",1423.569946
"4633","2008-05-16",1425.349976
"4634","2008-05-19",1426.630005
"4635","2008-05-20",1413.400024
"4636","2008-05-21",1390.709961
"4637","2008-05-22",1394.349976
"4638","2008-05-23",1375.930054
"4639","2008-05-27",1385.349976
"4640","2008-05-28",1390.839966
"4641","2008-05-29",1398.26001
"4642","2008-05-30",1400.380005
"4643","2008-06-02",1385.670044
"4644","2008-06-03",1377.650024
"4645","2008-06-04",1377.199951
"4646","2008-06-05",1404.050049
"4647","2008-06-06",1360.680054
"4648","2008-06-09",1361.76001
"4649","2008-06-10",1358.439941
"4650","2008-06-11",1335.48999
"4651","2008-06-12",1339.869995
"4652","2008-06-13",1360.030029
"4653","2008-06-16",1360.140015
"4654","2008-06-17",1350.930054
"4655","2008-06-18",1337.810059
"4656","2008-06-19",1342.829956
"4657","2008-06-20",1317.930054
"4658","2008-06-23",1318
"4659","2008-06-24",1314.290039
"4660","2008-06-25",1321.969971
"4661","2008-06-26",1283.150024
"4662","2008-06-27",1278.380005
"4663","2008-06-30",1280
"4664","2008-07-01",1284.910034
"4665","2008-07-02",1261.52002
"4666","2008-07-03",1262.900024
"4667","2008-07-07",1252.310059
"4668","2008-07-08",1273.699951
"4669","2008-07-09",1244.689941
"4670","2008-07-10",1253.390015
"4671","2008-07-11",1239.48999
"4672","2008-07-14",1228.300049
"4673","2008-07-15",1214.910034
"4674","2008-07-16",1245.359985
"4675","2008-07-17",1260.319946
"4676","2008-07-18",1260.680054
"4677","2008-07-21",1260
"4678","2008-07-22",1277
"4679","2008-07-23",1282.189941
"4680","2008-07-24",1252.540039
"4681","2008-07-25",1257.76001
"4682","2008-07-28",1234.369995
"4683","2008-07-29",1263.199951
"4684","2008-07-30",1284.26001
"4685","2008-07-31",1267.380005
"4686","2008-08-01",1260.310059
"4687","2008-08-04",1249.01001
"4688","2008-08-05",1284.880005
"4689","2008-08-06",1289.189941
"4690","2008-08-07",1266.069946
"4691","2008-08-08",1296.319946
"4692","2008-08-11",1305.319946
"4693","2008-08-12",1289.589966
"4694","2008-08-13",1285.829956
"4695","2008-08-14",1292.930054
"4696","2008-08-15",1298.199951
"4697","2008-08-18",1278.599976
"4698","2008-08-19",1266.689941
"4699","2008-08-20",1274.540039
"4700","2008-08-21",1277.719971
"4701","2008-08-22",1292.199951
"4702","2008-08-25",1266.839966
"4703","2008-08-26",1271.51001
"4704","2008-08-27",1281.660034
"4705","2008-08-28",1300.680054
"4706","2008-08-29",1282.829956
"4707","2008-09-02",1277.579956
"4708","2008-09-03",1274.97998
"4709","2008-09-04",1236.829956
"4710","2008-09-05",1242.310059
"4711","2008-09-08",1267.790039
"4712","2008-09-09",1224.51001
"4713","2008-09-10",1232.040039
"4714","2008-09-11",1249.050049
"4715","2008-09-12",1251.699951
"4716","2008-09-15",1192.699951
"4717","2008-09-16",1213.599976
"4718","2008-09-17",1156.390015
"4719","2008-09-18",1206.51001
"4720","2008-09-19",1255.079956
"4721","2008-09-22",1207.089966
"4722","2008-09-23",1188.219971
"4723","2008-09-24",1185.869995
"4724","2008-09-25",1209.180054
"4725","2008-09-26",1213.27002
"4726","2008-09-29",1106.420044
"4727","2008-09-30",1166.359985
"4728","2008-10-01",1161.060059
"4729","2008-10-02",1114.280029
"4730","2008-10-03",1099.22998
"4731","2008-10-06",1056.890015
"4732","2008-10-07",996.22998
"4733","2008-10-08",984.940002
"4734","2008-10-09",909.919983
"4735","2008-10-10",899.219971
"4736","2008-10-13",1003.349976
"4737","2008-10-14",998.01001
"4738","2008-10-15",907.840027
"4739","2008-10-16",946.429993
"4740","2008-10-17",940.549988
"4741","2008-10-20",985.400024
"4742","2008-10-21",955.049988
"4743","2008-10-22",896.780029
"4744","2008-10-23",908.109985
"4745","2008-10-24",876.77002
"4746","2008-10-27",848.919983
"4747","2008-10-28",940.51001
"4748","2008-10-29",930.090027
"4749","2008-10-30",954.090027
"4750","2008-10-31",968.75
"4751","2008-11-03",966.299988
"4752","2008-11-04",1005.75
"4753","2008-11-05",952.77002
"4754","2008-11-06",904.880005
"4755","2008-11-07",930.98999
"4756","2008-11-10",919.210022
"4757","2008-11-11",898.950012
"4758","2008-11-12",852.299988
"4759","2008-11-13",911.289978
"4760","2008-11-14",873.289978
"4761","2008-11-17",850.75
"4762","2008-11-18",859.119995
"4763","2008-11-19",806.580017
"4764","2008-11-20",752.440002
"4765","2008-11-21",800.030029
"4766","2008-11-24",851.809998
"4767","2008-11-25",857.390015
"4768","2008-11-26",887.679993
"4769","2008-11-28",896.23999
"4770","2008-12-01",816.210022
"4771","2008-12-02",848.809998
"4772","2008-12-03",870.73999
"4773","2008-12-04",845.219971
"4774","2008-12-05",876.070007
"4775","2008-12-08",909.700012
"4776","2008-12-09",888.669983
"4777","2008-12-10",899.23999
"4778","2008-12-11",873.590027
"4779","2008-12-12",879.72998
"4780","2008-12-15",868.570007
"4781","2008-12-16",913.179993
"4782","2008-12-17",904.419983
"4783","2008-12-18",885.280029
"4784","2008-12-19",887.880005
"4785","2008-12-22",871.630005
"4786","2008-12-23",863.159973
"4787","2008-12-24",868.150024
"4788","2008-12-26",872.799988
"4789","2008-12-29",869.419983
"4790","2008-12-30",890.640015
"4791","2008-12-31",903.25
"4792","2009-01-02",931.799988
